Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:26:30,1.40000,0.00000,0.20000,61.00000,53.00000,55.00000,92.00000,96.00000,95.00000,6.02000,2.15000,9.89000,6.02000,1.40000,90.00000,0.53333,56.33333,94.33333
2,2023/2/7 下午 03:26:30,0.98000,-0.18000,0.25000,62.00000,46.00000,54.00000,93.00000,90.00000,98.00000,6.45000,-0.86000,9.46000,5.01667,0.99639,100.40771,0.35000,54.00000,93.66667
3,2023/2/7 下午 03:26:30,1.13000,0.30000,0.26000,68.00000,64.00000,52.00000,94.00000,98.00000,97.00000,9.03000,6.88000,8.60000,8.17000,1.16915,75.13172,0.56333,61.33333,96.33333
4,2023/2/7 下午 03:26:30,1.34000,-0.15000,0.25000,65.00000,67.00000,58.00000,96.00000,95.00000,94.00000,7.74000,8.17000,11.18000,9.03000,1.34837,96.38712,0.48000,63.33333,95.00000
5,2023/2/7 下午 03:26:30,0.93000,-0.12000,0.24000,67.00000,63.00000,48.00000,83.00000,93.00000,97.00000,8.60000,6.45000,6.88000,7.31000,0.93771,97.35238,0.35000,59.33333,91.00000
6,2023/2/7 下午 03:26:30,1.35000,0.01000,0.25000,66.00000,66.00000,48.00000,91.00000,95.00000,98.00000,8.17000,7.74000,6.88000,7.59667,1.35004,89.57559,0.53667,60.00000,94.66667
7,2023/2/7 下午 03:26:30,1.08000,0.26000,0.22000,65.00000,69.00000,49.00000,91.00000,95.00000,95.00000,7.74000,9.03000,7.31000,8.02667,1.11086,76.46414,0.52000,61.00000,93.66667
8,2023/2/7 下午 03:26:30,1.21000,-0.04000,0.24000,72.00000,65.00000,52.00000,96.00000,88.00000,94.00000,10.75000,7.31000,8.60000,8.88667,1.21066,91.89339,0.47000,63.00000,92.66667
9,2023/2/7 下午 03:26:30,1.33000,0.07000,0.27000,67.00000,65.00000,59.00000,94.00000,97.00000,95.00000,8.60000,7.31000,11.61000,9.17333,1.33184,86.98721,0.55667,63.66667,95.33333
10,2023/2/7 下午 03:26:30,1.57000,0.24000,0.18000,66.00000,69.00000,64.00000,94.00000,95.00000,96.00000,8.17000,9.03000,13.76000,10.32000,1.58824,81.30869,0.66333,66.33333,95.00000
11,2023/2/7 下午 03:26:30,1.48000,0.12000,0.21000,54.00000,72.00000,64.00000,93.00000,97.00000,97.00000,3.01000,10.32000,13.76000,9.03000,1.48486,85.36454,0.60333,63.33333,95.66667
12,2023/2/7 下午 03:26:30,1.47000,-0.02000,0.32000,69.00000,66.00000,71.00000,93.00000,98.00000,95.00000,9.46000,7.74000,16.77000,11.32333,1.47014,90.77949,0.59000,68.66667,95.33333
13,2023/2/7 下午 03:26:30,1.05000,0.03000,0.23000,68.00000,63.00000,72.00000,89.00000,92.00000,96.00000,9.03000,6.45000,17.20000,10.89333,1.05043,88.36342,0.43667,67.66667,92.33333
14,2023/2/7 下午 03:26:30,0.99000,0.13000,0.25000,73.00000,70.00000,72.00000,93.00000,89.00000,98.00000,11.18000,9.46000,17.20000,12.61333,0.99850,82.51911,0.45667,71.66667,93.33333
15,2023/2/7 下午 03:26:30,1.12000,0.05000,0.20000,67.00000,69.00000,71.00000,94.00000,96.00000,98.00000,8.60000,9.03000,16.77000,11.46667,1.12112,87.44385,0.45667,69.00000,96.00000
16,2023/2/7 下午 03:26:30,1.31000,-0.02000,0.32000,69.00000,68.00000,65.00000,93.00000,95.00000,95.00000,9.46000,8.60000,14.19000,10.75000,1.31015,90.87468,0.53667,67.33333,94.33333
17,2023/2/7 下午 03:26:30,1.45000,-0.01000,0.26000,59.00000,62.00000,57.00000,95.00000,97.00000,96.00000,5.16000,6.02000,10.75000,7.31000,1.45003,90.39514,0.56667,59.33333,96.00000
