Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 02:54:29,0.42000,0.34000,0.02000,49.00000,59.00000,40.00000,91.00000,85.00000,95.00000,1.29000,5.16000,3.87000,3.44000,0.54037,51.00900,0.26000,49.33333,90.33333
2,2023/2/7 下午 02:54:29,0.37000,0.49000,0.11000,58.00000,54.00000,41.00000,91.00000,89.00000,96.00000,5.16000,3.01000,4.30000,4.15667,0.61400,37.05653,0.32333,51.00000,92.00000
3,2023/2/7 下午 02:54:29,0.84000,0.07000,0.03000,65.00000,69.00000,46.00000,88.00000,91.00000,95.00000,8.17000,9.46000,6.45000,8.02667,0.84291,85.23636,0.31333,60.00000,91.33333
4,2023/2/7 下午 02:54:29,0.95000,0.17000,0.01000,55.00000,62.00000,45.00000,97.00000,92.00000,95.00000,3.87000,6.45000,6.02000,5.44667,0.96509,79.85446,0.37667,54.00000,94.66667
5,2023/2/7 下午 02:54:29,0.52000,0.16000,-0.02000,52.00000,53.00000,46.00000,95.00000,96.00000,92.00000,2.58000,2.58000,6.45000,3.87000,0.54406,72.89727,0.22000,50.33333,94.33333
6,2023/2/7 下午 02:54:29,0.54000,-0.27000,0.01000,56.00000,61.00000,44.00000,96.00000,90.00000,92.00000,4.30000,6.02000,5.59000,5.30333,0.60374,116.56505,0.09333,53.66667,92.66667
7,2023/2/7 下午 02:54:29,0.34000,-0.23000,-0.01000,57.00000,71.00000,43.00000,95.00000,97.00000,95.00000,4.73000,10.32000,5.16000,6.73667,0.41049,124.07720,0.03333,57.00000,95.66667
8,2023/2/7 下午 02:54:29,0.50000,0.11000,0.01000,51.00000,55.00000,42.00000,95.00000,96.00000,96.00000,2.15000,3.44000,4.73000,3.44000,0.51196,77.59258,0.20667,49.33333,95.66667
9,2023/2/7 下午 02:54:30,0.80000,-0.17000,0.06000,48.00000,64.00000,43.00000,96.00000,96.00000,95.00000,0.86000,7.31000,5.16000,4.44333,0.81786,101.99690,0.23000,51.66667,95.66667
10,2023/2/7 下午 02:54:30,0.76000,-0.22000,0.08000,56.00000,60.00000,41.00000,98.00000,96.00000,98.00000,4.30000,5.59000,4.30000,4.73000,0.79120,106.14434,0.20667,52.33333,97.33333
